1,16100,7948
2,14769,8575
3,14232,8038
4,16517,7667
5,15220,7958
6,15881,9950
7,14186,7321
8,13389,9366
9,15423,9134
10,15532,8600
11,16160,7869
12,16170,8596
13,13959,7249
14,14972,9015
15,14668,6838
16,13671,7822
17,16219,6687
18,14064,9038
19,14173,6692
20,15549,9380
21,14028,9424
22,14464,8999
23,16634,8346
24,15717,7478
25,14432,8640
26,16065,6730
27,13906,9043
28,16227,8352
29,15772,7719
30,14057,8898
31,15797,7208
32,14545,7723
33,14592,8465
34,16097,9693
35,14282,8394
36,16076,7772
37,14480,6795
38,15733,6716
39,16296,7328
40,16247,9848
41,16140,7793
42,14179,8842
43,14253,6808
44,15622,7953
45,15089,7594
46,14897,7957
47,13973,9315
48,14545,6965
49,13811,7144
50,14893,9223
51,14928,6992
52,14515,9405
53,15124,9380
54,14386,7612
55,13650,7653
56,15505,7381
57,15572,9839
58,14549,7526
59,13697,8245
60,14260,7379
61,14111,8161
62,14341,8626
63,14963,9060
64,15020,7387
65,15345,8054
66,15830,7366
67,13493,8853
68,15839,8919
69,13342,7959
70,16257,7837
71,14075,8483
72,15900,8648
73,15802,7271
74,15450,8289
75,14446,9228
76,14654,9729
77,13922,7142
78,14384,7987
79,15061,7215
80,16662,9699
81,15000,7859
82,13509,9941
83,15597,6793
84,14622,6778
85,15857,7179
86,14773,8643
87,14635,9503
88,16179,7262
89,16199,9951
90,15807,7874
91,14242,7410
92,14338,8172
93,13489,7107
94,15889,9803
95,16641,9167
96,13482,8652
97,13995,7273
98,13482,6965
99,16053,7578
100,13677,8161
101,16267,9540
102,14303,7855
103,14322,8072
104,15511,7175
105,16134,7264
106,14794,7966
107,16638,7193
108,16151,9129
109,15743,8630
110,15781,9537
111,16324,6718
112,15438,7632
113,16583,6761
114,13998,6853
115,15469,8110
116,14854,9446
117,14632,7843
118,16542,8003
119,16213,9575
120,14976,7568
121,15197,7014
122,14053,8361
123,16084,7351
124,14784,8755
125,16630,9342
126,14500,6736
127,15993,9901
128,13934,7691
129,13873,8219
130,14822,6908
131,14620,7430
132,14472,7209
133,13632,9886
134,15335,8472
135,14307,8014
136,14721,9195
137,15590,8115
138,15565,9972
139,16510,7733
140,16544,7221
141,14842,9176
142,15649,8231
143,15371,6674
144,13790,8042
145,14283,7482
146,16652,9293
147,15962,9677
148,14923,7062
149,13939,8558
150,15097,7913
151,16479,8946
152,14968,7651
153,14771,8260
154,14430,7265
155,15099,6715
156,14656,6862
157,14948,8308
158,13626,9969
159,13765,7655
160,14679,7959
161,15104,9315
162,16051,7979
163,14345,8871
164,14420,6693
165,16347,7059
166,15740,8708
167,15455,7603
168,14011,7649
169,16130,6722
170,16419,8931
171,13429,8112
172,15143,9824
173,15373,6929
174,16558,8898
175,15652,8660
176,15458,7676
177,13698,8872
178,16163,9432
179,16324,8157
180,13393,8802
181,16307,7429
182,15799,8107
183,14609,9936
184,15976,7724
185,15263,8589
186,14574,7582
187,14281,8215
188,14223,7659
189,14733,6743
190,16019,7290
191,15997,6807
192,16394,7888
193,14771,7471
194,16388,9074
195,15380,6969
196,16312,8265
197,16105,6996
198,13498,8448
199,15176,9840
200,14866,7542
201,13974,8230
202,16478,7742
203,14632,7105
204,14099,9484
205,15558,7215
206,14037,7425
207,14961,8610
208,15356,8537
209,15818,8635
210,13946,8463
211,16189,8195
212,15755,7008
213,14612,6866
214,13891,8636
215,15447,8480
216,14515,8835
217,15257,8534
218,13708,8631
219,14515,8239
220,14555,8388
221,13480,9585
222,16501,7520
223,15888,7858
224,13852,8938
225,14396,9047
226,15307,7985
227,14246,9961
228,14567,7993
229,13777,8694
230,16650,9622
231,13509,8517
232,15529,9724
233,14012,7693
234,15562,8844
235,13536,9117
236,14434,7812
237,14472,7346
238,15178,9654
239,14785,6977
240,16443,7711
241,13989,7153
242,15126,9758
243,16332,7409
244,16539,8200
245,14290,6683
246,14786,6927
247,16417,7741
248,14121,8876
249,15496,8095
250,14597,8800
251,15902,6778
252,13620,8888
253,16063,7799
254,15784,8710
255,13735,8688
256,14126,9006
257,13818,8343
258,14946,9790
259,16034,6959
260,14630,9012
261,14760,9122
262,16331,7240
263,15319,9102
264,15371,9778
265,15508,7879
266,13956,8535
267,14092,7335
268,13834,7085
269,14017,8861
270,13977,9214
271,14393,7415
272,13990,8458
273,14885,9994
274,14828,6872
275,13787,6726
276,15107,9509
277,14587,8541
278,15966,7962
279,16254,7185
280,16028,6678
281,15291,8380
282,14652,7721
283,15733,8367
284,13538,9637
285,14975,7793
286,14197,9435
287,13645,8673
288,14716,9167
289,14873,8127
290,14318,6728
291,13502,9283
292,13441,9299
293,15946,7324
294,14851,9912
295,15221,9877
296,15428,7711
297,16320,7349
298,14420,6944
299,16057,6803
300,14922,8026
301,13643,7388
302,14968,7832
303,14748,8026
304,15315,6935
305,15753,8432
306,15336,8764
307,13707,6945
308,15900,8844
309,15187,9899
310,13906,7890
311,14019,8193
312,14650,8566
313,16349,7340
314,15404,8070
315,16347,9819
316,13545,6769
317,14394,8635
318,14004,8971
319,13394,9646
320,15939,8587
321,13781,8322
322,15404,7953
323,15405,6956
324,14050,8418
325,15047,7728
326,16391,8179
327,14873,9251
328,14926,9329
329,15224,8180
330,16242,7349
331,16192,7903
332,15280,7792
333,15423,7309
334,16565,9030
335,13393,8301
336,16101,9492
337,14754,8292
338,15487,8264
339,15954,7620
340,16158,9652
341,15536,7304
342,15999,7844
343,14253,9000
344,15924,8089
345,13424,8607
346,15867,8014
347,16160,9549
348,13769,7419
349,13387,7774
350,15211,8217
351,13929,8661
352,13356,7922
353,15729,8090
354,13630,8921
355,16281,7307
356,15764,8581
357,14126,7145
358,16560,9496
359,13347,8326
360,14843,7033
361,15424,9731
362,14092,9745
363,14870,6940
364,14714,8023
365,14896,8422
366,14738,7728
367,14011,9082
368,14599,7071
369,14181,7686
370,14626,8877
371,15342,8370
372,16061,9520
373,13865,9113
374,14750,8781
375,16372,7681
376,16052,7683
377,15604,6736
378,14646,7440
379,15081,7740
380,15747,7627
381,13570,9917
382,14096,6828
383,13768,8554
384,15712,8824
385,16388,7312
386,15371,8077
