1,8378,18217
2,9001,16874
3,7932,16785
4,7786,18429
5,8017,17177
6,7463,18774
7,9745,16899
8,8099,17269
9,7793,16754
10,9835,19286
11,6951,17101
12,9619,17284
13,8775,17452
14,9516,19280
15,9505,17905
16,9735,19659
17,7495,18043
18,7718,16920
19,8587,17831
20,8073,18152
21,9124,16957
22,9060,17707
23,9418,18778
24,7895,17052
25,9732,17780
26,8764,16672
27,9430,19677
28,7908,17382
29,6668,16877
30,9978,18840
31,7451,18352
32,9419,18515
33,9971,17155
34,9968,16952
35,8495,17083
36,9450,17317
37,7918,17021
38,8466,17239
39,9812,17121
40,9321,19729
41,7851,17300
42,9602,17485
43,7811,17138
44,9418,19411
45,9826,17265
46,9817,19026
47,7851,16718
48,9846,18595
49,7764,17076
50,9600,19380
51,7849,18775
52,9588,19594
53,9919,17509
54,8925,17404
55,9751,19158
56,8774,16737
57,7419,18875
58,8777,17687
59,9252,16756
60,8849,17286
61,8806,16836
62,9730,18736
63,9711,19513
64,9172,19456
65,8044,19870
66,7141,16795
67,9774,16980
68,9691,17292
69,9412,19220
70,8766,17642
71,9541,16745
72,9150,16900
73,8758,16976
74,9696,17092
75,8815,17569
76,8013,17309
77,7758,16957
78,8034,16891
79,7799,18332
80,8369,17283
81,7952,17831
82,9056,17469
83,9101,16827
84,9519,19141
85,9847,17226
86,9806,16867
87,6921,16744
88,7916,16759
89,8192,18062
90,8871,17216
91,9947,17864
92,9981,18703
93,9872,16806
94,9649,17317
95,6808,16687
96,9637,18401
97,9179,16953
98,8033,17995
99,7794,17061
100,8229,17038
101,9884,17009
102,8056,17382
103,8496,18928
104,8038,17124
105,8296,16700
106,9000,18907
107,8582,17481
108,9934,17278
109,7745,17125
110,7285,16804
111,9983,17350
112,9365,19413
113,7472,17184
114,6848,16930
115,7707,16876
116,9386,18399
117,8611,17056
118,9293,17338
119,7856,17565
120,8556,16757
121,9740,17149
122,8379,16753
123,9536,17816
124,8915,16831
125,9912,17540
126,8292,17135
127,9326,18777
128,8272,17235
129,7010,16690
130,7859,17159
131,7130,16973
132,7701,16968
133,9834,17882
134,8426,17138
135,7720,17303
136,9818,17945
137,7973,16732
138,9200,16794
139,9614,18916
140,9666,16960
141,8573,17952
142,8087,17563
143,9579,19669
144,8795,17639
145,9533,18552
146,8956,17398
147,7549,18646
148,8641,17527
149,9647,17577
150,9958,17980
151,9977,18521
152,9708,18772
153,8760,17307
154,9439,17097
155,8506,17651
156,9441,16756
157,8479,16888
158,7190,16912
159,8059,18431
160,7484,17102
161,8584,17288
162,9615,18842
163,9529,19381
164,8258,17319
165,8852,17591
166,7249,19303
167,9767,16780
168,9768,16810
169,9433,16891
170,9003,16807
171,9276,16773
172,9495,19354
173,8342,18086
174,9622,19064
175,9208,16727
176,9895,17656
177,9617,18371
178,9111,16893
179,8361,17214
180,9853,16875
181,9316,19547
182,7650,16692
183,9590,17325
184,8749,17383
185,9874,19000
186,9235,16865
187,9889,16881
188,9573,16971
189,9963,18571
190,9877,17831
191,8398,17952
192,9774,18872
193,9680,17939
194,9602,16934
195,8818,17240
196,9136,16818
197,9287,19612
198,7500,16919
199,8543,16885
200,9408,18695
201,7797,17095
202,8462,18466
203,9333,18657
204,8223,17173
205,8361,17822
206,7378,17894
207,7877,16701
208,8749,16951
209,7605,17208
210,9523,16976
211,7236,16974
212,9089,18267
213,8663,17593
214,8273,17013
215,8583,16703
216,7841,16903
217,9494,18707
218,8903,17272
219,7511,17270
220,8260,18069
221,7643,16732
222,8232,18396
223,9604,18967
224,8435,16834
225,6694,16933
226,8591,16830
227,9581,17802
228,7706,18795
229,9999,17952
230,9487,18622
231,8717,17517
232,9451,18587
233,9751,17719
234,8941,16681
235,9503,17538
236,8290,17349
237,9319,19684
238,9789,16915
239,8379,17880
240,8744,16901
241,7755,18530
242,9523,16865
243,8075,16723
244,9558,18808
245,8010,17351
246,9346,16934
247,9868,19071
248,9971,18317
249,8396,17197
250,8977,16684
251,9885,17244
252,8950,17067
253,9223,16681
254,7894,17194
255,7134,16877
256,9367,17452
257,8660,16978
258,9591,19561
259,7925,16685
260,7796,18545
261,7973,18492
262,9562,19040
263,9482,18513
264,7645,17080
265,8333,17115
266,6958,16702
267,8882,18788
268,8378,16813
269,9718,16725
270,8672,17083
271,8890,17587
272,8572,17404
273,9612,17059
274,8111,17447
275,7965,18252
276,8593,16774
277,8968,16723
278,9840,17349
279,9427,17596
280,8075,18346
281,9925,17386
282,8098,17387
283,7517,18584
284,9608,18085
285,9902,16945
286,9787,18259
287,9745,19543
288,9080,17292
289,9183,16985
290,7030,17076
291,9675,19578
292,8959,18160
293,9778,18317
294,9853,17669
295,9201,17926
296,9685,17024
297,7766,16787
298,9912,16986
299,8522,19872
300,9407,17888
301,9018,16729
302,9212,17676
303,9346,17677
304,9574,17978
305,9662,19779
306,9368,16736
307,9711,19567
308,9137,17170
309,9923,19241
310,8548,17877
311,9841,19498
312,8154,17387
313,8943,17429
314,8969,17577
315,9483,19524
316,8551,16846
317,8214,17213
318,8128,18098
319,8026,18047
320,9746,17331
321,9994,16775
322,7726,17078
323,9917,19291
324,8110,18196
325,9727,16814
326,9562,17607
327,7507,17000
328,7989,17908
329,8565,17312
330,8171,16685
331,7923,17072
332,9645,18680
333,8446,18045
334,9281,17305
335,9989,19419
336,9154,16874
337,8194,17298
338,7984,17134
339,9581,17403
340,8521,17238
341,9605,16714
342,6761,16689
343,9756,16996
344,8222,17775
345,8945,16811
346,8009,17087
347,9671,18366
348,7819,16852
349,9888,17331
350,8558,17773
351,8622,17272
352,9916,17970
353,9846,17137
354,9954,17515
355,9463,17412
356,6875,16747
357,9384,19718
358,7307,17169
359,8705,17294
360,8958,16848
361,9818,19918
362,7065,16865
363,9739,16961
364,9578,19223
365,8645,17373
366,8359,19159
367,9774,18178
368,9751,17092
369,8010,18118
370,9816,17632
371,9453,19557
372,8910,17215
373,7987,17065
374,7998,18218
375,9355,16981
376,9788,17340
377,9450,17839
378,7919,18197
379,9747,18282
380,9385,18562
381,9221,17118
382,8064,17871
383,7053,16773
384,8387,16704
385,8189,17053
386,9828,18676
387,9282,16829
388,7875,16977
389,9267,18163
390,9431,17674
391,8105,16708
392,9340,18562
393,8617,17448
394,9381,16688
395,8310,17886
396,8512,17478
397,9388,19788
398,9412,17501
399,8552,17611
400,8398,18715
401,9552,19097
402,9075,16922
403,8653,16773
404,8078,17086
405,8430,16719
406,8337,17662
407,9637,16769
408,9246,16694
409,9885,16743
410,9700,16944
411,9451,17546
412,9323,19765
413,7646,18866
414,7035,17018
415,9634,18641
416,9563,16695
417,7340,19863
418,7959,17387
419,9728,19463
420,9240,17314
421,7802,16697
422,9629,17029
423,9610,19154
424,9276,18647
425,8253,16818
426,9983,19307
427,8416,17884
428,9211,16892
429,9410,18265
430,7274,16967
431,9601,16681
432,8045,17338
433,7994,17270
434,9332,17365
435,8486,16805
436,9016,17285
437,8570,17913
438,7401,17197
439,9184,17794
440,7791,17021
441,8817,17270
442,8170,17865
443,9900,17287
444,7730,16714
445,8343,18035
446,8415,17573
447,9376,17408
448,8077,17822
449,8730,17052
450,9814,16752
451,8843,16844
452,9789,19550
453,6957,18230
454,7776,18727
455,9542,19420
456,9048,16830
457,7076,17063
458,9718,17311
459,7843,18215
460,8883,16978
461,9409,19632
462,7965,17659
463,9532,18416
464,9921,18348
465,9555,16869
466,7724,18561
467,8649,17686
468,9689,16684
469,8934,16903
470,8302,17240
471,9173,16835
472,8182,18224
473,6700,16834
474,8725,16942
475,8787,16947
476,9838,18293
477,7395,17136
478,8147,18164
479,8844,17475
480,9331,16700
481,7349,19032
482,9316,17995
483,8341,17918
484,8233,17384
485,9782,18458
486,9251,17356
487,9772,17591
488,9428,19362
489,8590,17709
490,8339,17058
491,7633,16846
492,7378,18755
493,8782,17021
494,9122,16679
495,9686,18312
496,9708,17213
497,7430,18674
498,9006,16840
499,9876,18131
500,8123,18013
501,8213,17130
502,8792,16984
503,9877,17076
504,8700,16948
505,8989,17068
506,9198,16696
507,9505,17855
508,8711,16914
509,7018,16786
510,8500,17716
511,6862,16783
512,9766,18969
513,9976,16703
514,8637,16918
515,8906,17347
516,9227,16826
517,7879,18395
518,9154,17253
519,9864,16839
520,8660,17413
521,8981,17210
522,7717,16827
523,9128,18445
524,8216,17715
525,7907,17961
526,9833,19452
527,8123,17078
528,9829,16837
529,9739,16784
530,9733,17862
531,9674,19526
532,9060,17317
533,7532,16770
534,7780,16849
535,8345,16881
536,9452,19493
537,9793,18783
538,8855,16982
539,8176,18285
540,8829,17443
541,9974,18967
542,8785,17603
543,9661,16867
544,8289,18308
545,9429,18452
546,9838,17566
547,9653,16839
548,9498,19951
549,9326,19504
550,9921,19492
551,8934,17376
552,9870,16717
553,8820,17519
554,8583,17993
555,8558,18412
556,7543,17020
557,7491,18669
558,7862,17067
559,9491,17597
560,8173,16811
561,8291,17300
562,8253,18020
563,8267,16922
564,9559,16837
565,8038,16696
566,8661,17640
567,7062,16975
568,8609,17876
569,9776,18014
570,8938,17195
571,7024,18514
572,9938,19407
573,9390,16756
574,6803,16935
575,8980,17326
576,9641,16728
577,9283,16940
578,9987,17594
579,9408,16824
580,8550,16796
581,9087,16693
582,9712,17702
583,8777,17404
584,8189,17833
585,9994,17752
586,9264,16731
587,8205,16722
588,9708,16893
589,9569,17087
590,8387,17265
591,9303,17480
592,9725,18353
593,9840,17406
594,9488,19702
595,9986,18372
596,9707,18005
597,9688,16773
598,9849,16911
599,9155,16703
600,8663,17262
601,9518,17411
602,8109,16998
603,9470,19592
604,8074,17924
605,9787,18545
606,8815,17482
607,8923,17796
608,9063,17393
609,8279,17196
610,9158,18807
611,9343,16893
612,9841,16689
613,9165,17229
614,8037,18111
615,9753,16932
616,7411,16918
617,7744,18007
618,9889,19432
619,7933,16934
620,9046,16884
621,9504,18758
622,9886,19574
623,7869,17021
624,7479,17050
625,9190,16872
626,9681,18472
627,9311,18688
628,9632,16874
629,8248,17223
630,7537,18547
631,8021,16792
632,9654,17269
633,8028,17053
634,9027,17315
635,9030,16913
636,9586,18451
637,9409,18632
638,7923,18975
639,8114,17766
640,9850,16770
641,7096,17013
642,8112,17183
643,9949,18611
